CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14030.0,17,8,2358.84,0,Occasional
14031.0,6,19,17286.86,3,Loyal / Regular
14032.0,1,11,2975.59,0,Occasional
14034.0,21,3,648.89,0,Occasional
14035.0,28,5,1428.02,0,Occasional
14036.0,284,1,626.65,1,At-Risk/Dormant
14037.0,175,2,147.20000000000002,1,At-Risk/Dormant
14038.0,77,3,1560.38,0,Occasional
14039.0,32,1,152.2,0,Occasional
14040.0,40,12,3560.32,0,Occasional
14041.0,265,1,141.41,1,At-Risk/Dormant
14044.0,26,4,646.42,0,Occasional
14045.0,108,4,1659.75,0,Occasional
14046.0,283,1,154.99,1,At-Risk/Dormant
14047.0,8,5,1308.6100000000001,0,Occasional
14048.0,304,1,409.93,1,At-Risk/Dormant
14049.0,16,4,5578.72,0,Occasional
14050.0,31,2,746.36,0,Occasional
14051.0,0,23,15610.390000000001,3,Loyal / Regular
14052.0,19,1,225.36,0,Occasional
14053.0,123,2,260.25,0,Occasional
14054.0,64,1,92.46,0,Occasional
14055.0,105,1,725.6400000000001,0,Occasional
14056.0,0,23,8152.71,3,Loyal / Regular
14057.0,23,17,6211.66,3,Loyal / Regular
14059.0,266,1,183.6,1,At-Risk/Dormant
14060.0,4,19,6140.42,3,Loyal / Regular
14062.0,9,12,10464.85,3,Loyal / Regular
14064.0,28,5,1334.34,0,Occasional
14066.0,266,1,152.55,1,At-Risk/Dormant
14067.0,63,2,374.7,0,Occasional
14068.0,319,1,265.85,1,At-Risk/Dormant
14071.0,3,8,1437.57,0,Occasional
14073.0,31,1,151.04,0,Occasional
14075.0,4,3,942.26,0,Occasional
14076.0,128,1,118.67,0,Occasional
14077.0,40,5,499.41999999999996,0,Occasional
14078.0,101,6,1049.37,0,Occasional
14079.0,124,1,375.1,0,Occasional
14080.0,32,1,45.599999999999994,0,Occasional
14081.0,301,2,921.62,1,At-Risk/Dormant
14082.0,364,1,182.25,1,At-Risk/Dormant
14083.0,3,9,1002.9,0,Occasional
14085.0,1,18,4421.29,3,Loyal / Regular
14087.0,2,1,191.47,0,Occasional
14088.0,9,13,50491.81,3,Loyal / Regular
14089.0,56,1,158.75,0,Occasional
14090.0,324,1,76.32000000000001,1,At-Risk/Dormant
14092.0,7,14,4076.91,0,Occasional
14093.0,11,1,433.86,0,Occasional
14096.0,3,17,65164.79,3,Loyal / Regular
14098.0,36,1,147.35,0,Occasional
14099.0,15,11,3104.17,0,Occasional
14100.0,137,1,191.95000000000002,0,Occasional
14101.0,73,6,5976.79,0,Occasional
14102.0,4,5,1105.8799999999999,0,Occasional
14104.0,154,2,216.20999999999998,1,At-Risk/Dormant
14105.0,238,1,1266.23,1,At-Risk/Dormant
14107.0,51,7,2703.23,0,Occasional
14108.0,30,2,597.91,0,Occasional
14109.0,72,1,144.2,0,Occasional
14110.0,3,12,5683.15,0,Occasional
14111.0,13,4,692.85,0,Occasional
14112.0,22,7,2915.15,0,Occasional
14113.0,3,4,1840.42,0,Occasional
14114.0,273,2,386.53,1,At-Risk/Dormant
14116.0,19,5,1382.74,0,Occasional
14117.0,143,1,90.0,1,At-Risk/Dormant
14121.0,3,4,2780.15,0,Occasional
14124.0,83,1,419.58000000000004,0,Occasional
14125.0,10,3,2720.63,0,Occasional
14126.0,7,3,706.1300000000001,0,Occasional
14127.0,122,3,709.71,0,Occasional
14128.0,60,2,637.5,0,Occasional
14129.0,1,5,1123.8600000000001,0,Occasional
14130.0,318,1,480.91,1,At-Risk/Dormant
14132.0,1,11,3586.0299999999997,0,Occasional
14133.0,129,3,605.64,0,Occasional
14135.0,1,15,4690.31,3,Loyal / Regular
14138.0,1,2,965.8800000000001,0,Occasional
14139.0,45,1,415.82,0,Occasional
14140.0,3,2,935.05,0,Occasional
14141.0,2,4,915.13,0,Occasional
14142.0,372,1,311.81,1,At-Risk/Dormant
14143.0,133,1,115.8,0,Occasional
14145.0,46,4,3742.2,0,Occasional
14146.0,8,5,4191.0,0,Occasional
14147.0,77,2,483.4,0,Occasional
14148.0,233,1,157.2,1,At-Risk/Dormant
14149.0,220,1,446.62,1,At-Risk/Dormant
14150.0,35,2,658.64,0,Occasional
14152.0,74,2,621.29,0,Occasional
14154.0,238,2,1345.62,1,At-Risk/Dormant
14155.0,265,1,118.75,1,At-Risk/Dormant
14156.0,9,55,117210.08,2,High-Value/Champions
14157.0,19,2,424.89000000000004,0,Occasional
14158.0,39,1,507.66,0,Occasional
14159.0,19,11,4630.35,0,Occasional
14161.0,215,3,1097.6200000000001,1,At-Risk/Dormant
14162.0,173,2,289.36,1,At-Risk/Dormant
14163.0,86,4,2445.91,0,Occasional
14164.0,70,2,1631.77,0,Occasional
14165.0,275,1,120.44,1,At-Risk/Dormant
14167.0,38,4,562.59,0,Occasional
14171.0,97,1,363.79,0,Occasional
14173.0,10,4,450.84,0,Occasional
14174.0,32,1,134.46,0,Occasional
14175.0,59,3,3222.3,0,Occasional
14176.0,296,4,576.9000000000001,1,At-Risk/Dormant
14177.0,85,4,549.46,0,Occasional
14178.0,8,7,1600.26,0,Occasional
14179.0,40,2,701.57,0,Occasional
14180.0,10,25,4748.52,3,Loyal / Regular
14184.0,66,1,452.89,0,Occasional
14185.0,330,1,197.65,1,At-Risk/Dormant
14188.0,30,6,2054.36,0,Occasional
14189.0,1,15,4654.08,3,Loyal / Regular
14191.0,1,13,4684.76,0,Occasional
14193.0,67,2,853.39,0,Occasional
14194.0,4,21,11349.52,3,Loyal / Regular
14195.0,201,2,1012.0,1,At-Risk/Dormant
14196.0,106,1,335.52,0,Occasional
14198.0,17,4,701.4,0,Occasional
14199.0,217,1,185.39999999999998,1,At-Risk/Dormant
14201.0,59,7,747.44,0,Occasional
14204.0,1,1,150.61,0,Occasional
14205.0,16,2,466.7,0,Occasional
14206.0,238,1,328.15999999999997,1,At-Risk/Dormant
14208.0,94,1,151.74,0,Occasional
14209.0,10,6,2073.43,0,Occasional
14210.0,105,6,1905.8400000000001,0,Occasional
14211.0,52,9,2241.1,0,Occasional
14212.0,89,1,1070.48,0,Occasional
14214.0,30,5,1004.38,0,Occasional
14215.0,11,6,1789.72,0,Occasional
14216.0,2,4,1839.3,0,Occasional
14217.0,1,17,2004.98,3,Loyal / Regular
14218.0,42,1,169.48000000000002,0,Occasional
14219.0,3,1,89.94,0,Occasional
14220.0,246,2,632.4,1,At-Risk/Dormant
14221.0,41,9,3432.8,0,Occasional
14222.0,176,1,683.17,1,At-Risk/Dormant
14223.0,91,3,991.13,0,Occasional
14224.0,109,4,1009.73,0,Occasional
14226.0,28,5,2214.79,0,Occasional
14227.0,25,10,3350.96,0,Occasional
14229.0,51,3,1547.2,0,Occasional
14231.0,183,3,925.71,1,At-Risk/Dormant
14232.0,42,5,2048.07,0,Occasional
14233.0,48,4,1462.72,0,Occasional
14234.0,21,4,754.12,0,Occasional
14235.0,74,5,3144.86,0,Occasional
14236.0,80,2,490.86,0,Occasional
14237.0,372,1,161.0,1,At-Risk/Dormant
14238.0,325,1,146.85,1,At-Risk/Dormant
14239.0,42,11,2380.85,0,Occasional
14240.0,29,2,890.34,0,Occasional
14241.0,183,1,213.70000000000002,1,At-Risk/Dormant
14242.0,234,2,280.55,1,At-Risk/Dormant
14243.0,8,10,2588.77,0,Occasional
14245.0,219,2,1693.45,1,At-Risk/Dormant
14246.0,110,3,1474.06,0,Occasional
14247.0,277,1,136.76999999999998,1,At-Risk/Dormant
14248.0,317,1,302.58,1,At-Risk/Dormant
14250.0,6,3,1904.05,0,Occasional
14251.0,1,5,2879.7000000000003,0,Occasional
14256.0,259,2,969.0600000000001,1,At-Risk/Dormant
14257.0,63,5,3099.7200000000003,0,Occasional
14258.0,8,9,12669.98,0,Occasional
14259.0,141,1,120.0,0,Occasional
14261.0,50,2,1163.45,0,Occasional
14262.0,7,8,2618.23,0,Occasional
14264.0,154,2,333.97,1,At-Risk/Dormant
14265.0,108,2,530.18,0,Occasional
14267.0,162,3,1516.24,1,At-Risk/Dormant
14270.0,331,1,492.65000000000003,1,At-Risk/Dormant
14271.0,225,1,112.32,1,At-Risk/Dormant
14272.0,73,2,437.96,0,Occasional
14273.0,50,4,559.97,0,Occasional
14276.0,98,3,1119.74,0,Occasional
14277.0,14,3,4188.0,0,Occasional
14280.0,196,1,134.04,1,At-Risk/Dormant
14282.0,2,15,3701.44,3,Loyal / Regular
14284.0,30,2,595.25,0,Occasional
14285.0,20,4,1910.01,0,Occasional
14286.0,23,3,4628.75,0,Occasional
14287.0,7,3,176.63,0,Occasional
14288.0,212,1,426.6,1,At-Risk/Dormant
14289.0,8,6,911.26,0,Occasional
14290.0,10,5,2314.65,0,Occasional
14291.0,1,11,3883.25,0,Occasional
14292.0,7,9,4871.93,0,Occasional
14293.0,2,4,1046.56,0,Occasional
14295.0,39,1,166.20000000000002,0,Occasional
14297.0,17,4,1305.33,0,Occasional
14298.0,7,44,51527.3,3,Loyal / Regular
14299.0,7,9,3965.62,0,Occasional
14300.0,18,1,43.2,0,Occasional
14301.0,116,1,640.14,0,Occasional
14304.0,222,1,383.45,1,At-Risk/Dormant
14305.0,70,3,1858.96,0,Occasional
14306.0,50,2,2093.32,0,Occasional
14307.0,88,6,2995.72,0,Occasional
14309.0,7,9,2352.53,0,Occasional
14311.0,242,1,310.26,1,At-Risk/Dormant
14312.0,46,6,1611.59,0,Occasional
14314.0,106,1,120.0,0,Occasional
14315.0,44,6,2481.13,0,Occasional
14317.0,64,1,508.58000000000004,0,Occasional
14320.0,206,2,477.79,1,At-Risk/Dormant
14321.0,10,5,1530.75,0,Occasional
14323.0,114,2,605.0600000000001,0,Occasional
14326.0,241,1,183.85,1,At-Risk/Dormant
14327.0,162,1,311.65,1,At-Risk/Dormant
14329.0,16,7,4975.24,0,Occasional
14331.0,123,2,462.65999999999997,0,Occasional
14332.0,22,3,840.21,0,Occasional
14333.0,67,1,415.2,0,Occasional
14334.0,16,8,2552.21,0,Occasional
14335.0,15,2,454.86,0,Occasional
14336.0,16,4,1614.91,0,Occasional
14338.0,160,2,588.22,1,At-Risk/Dormant
14339.0,242,1,309.52,1,At-Risk/Dormant
14340.0,218,1,134.7,1,At-Risk/Dormant
14341.0,44,8,2166.98,0,Occasional
14342.0,20,4,668.5600000000001,0,Occasional
14344.0,126,8,889.9300000000001,0,Occasional
14345.0,38,1,108.97999999999999,0,Occasional
14346.0,120,2,1021.58,0,Occasional
14348.0,259,1,409.57,1,At-Risk/Dormant
14349.0,9,1,133.5,0,Occasional
14350.0,273,1,282.93,1,At-Risk/Dormant
14351.0,164,1,51.0,1,At-Risk/Dormant
14352.0,156,4,1078.96,1,At-Risk/Dormant
14353.0,214,1,90.6,1,At-Risk/Dormant
14354.0,5,2,163.62,0,Occasional
14355.0,365,1,174.4,1,At-Risk/Dormant
14356.0,79,2,701.23,0,Occasional
14357.0,42,1,225.12,0,Occasional
14359.0,18,3,912.18,0,Occasional
14360.0,31,4,2118.03,0,Occasional
14362.0,21,1,151.5,0,Occasional
14364.0,108,8,3717.35,0,Occasional
14367.0,7,16,9227.82,3,Loyal / Regular
14368.0,319,1,155.0,1,At-Risk/Dormant
14371.0,294,1,100.5,1,At-Risk/Dormant
14373.0,357,1,76.55,1,At-Risk/Dormant
14375.0,184,1,235.56,1,At-Risk/Dormant
14377.0,190,2,617.05,1,At-Risk/Dormant
14379.0,43,2,348.1,0,Occasional
14381.0,51,1,202.68,0,Occasional
14382.0,25,1,615.49,0,Occasional
14383.0,37,3,1247.69,0,Occasional
14385.0,8,3,202.11,0,Occasional
14386.0,296,1,142.4,1,At-Risk/Dormant
14387.0,32,3,1727.6,0,Occasional
14388.0,9,8,3212.84,0,Occasional
14389.0,64,2,1043.46,0,Occasional
14390.0,9,9,4642.57,0,Occasional
14393.0,217,1,67.95,1,At-Risk/Dormant
14395.0,1,9,3479.91,0,Occasional
14396.0,64,2,487.99,0,Occasional
14397.0,2,19,2612.96,3,Loyal / Regular
14400.0,148,1,574.7,1,At-Risk/Dormant
14401.0,3,13,4051.48,0,Occasional
14403.0,129,4,1475.81,0,Occasional
14404.0,33,6,1449.32,0,Occasional
14406.0,118,1,156.75,0,Occasional
14407.0,106,6,2157.73,0,Occasional
14408.0,10,7,2599.03,0,Occasional
14409.0,70,6,2059.4500000000003,0,Occasional
14410.0,91,9,1100.27,0,Occasional
14411.0,310,1,1063.0,1,At-Risk/Dormant
14412.0,42,2,770.03,0,Occasional
14413.0,361,1,121.05,1,At-Risk/Dormant
14414.0,91,7,1496.98,0,Occasional
14415.0,0,13,5855.57,0,Occasional
14416.0,21,2,490.22,0,Occasional
14418.0,3,3,1937.25,0,Occasional
14419.0,10,6,1051.79,0,Occasional
14420.0,98,1,387.52,0,Occasional
14421.0,56,2,813.11,0,Occasional
14422.0,0,6,4263.64,0,Occasional
14423.0,217,1,265.2,1,At-Risk/Dormant
14424.0,17,1,322.08,0,Occasional
14426.0,23,10,4481.67,0,Occasional
14427.0,49,2,363.34000000000003,0,Occasional
14428.0,6,5,1224.06,0,Occasional
14431.0,302,1,470.36,1,At-Risk/Dormant
14432.0,9,6,2248.5,0,Occasional
14434.0,21,6,1372.8,0,Occasional
14436.0,98,1,89.06,0,Occasional
14437.0,365,1,63.0,1,At-Risk/Dormant
14438.0,305,1,131.9,1,At-Risk/Dormant
14439.0,319,1,2661.24,1,At-Risk/Dormant
14440.0,7,5,2357.6800000000003,0,Occasional
14441.0,0,4,1712.89,0,Occasional
14442.0,204,2,1589.82,1,At-Risk/Dormant
14443.0,53,4,1420.2,0,Occasional
14446.0,0,4,1010.35,0,Occasional
14447.0,18,5,1163.23,0,Occasional
14448.0,8,2,375.35,0,Occasional
14449.0,18,4,885.8,0,Occasional
14450.0,180,3,483.25,1,At-Risk/Dormant
14451.0,59,2,643.9,0,Occasional
14452.0,10,2,259.05,0,Occasional
14453.0,189,1,119.93,1,At-Risk/Dormant
14456.0,4,9,3017.28,0,Occasional
14457.0,310,1,113.64,1,At-Risk/Dormant
14459.0,154,1,1837.92,1,At-Risk/Dormant
14460.0,109,3,434.34,0,Occasional
14461.0,147,3,2103.06,1,At-Risk/Dormant
14462.0,65,11,1980.57,0,Occasional
14463.0,97,3,529.62,0,Occasional
14465.0,246,3,1038.44,1,At-Risk/Dormant
14466.0,28,7,2272.4,0,Occasional
14467.0,17,4,596.26,0,Occasional
14470.0,11,2,461.19,0,Occasional
14472.0,103,8,1852.67,0,Occasional
14473.0,73,2,234.34000000000003,0,Occasional
14474.0,45,1,547.66,0,Occasional
14475.0,71,3,925.85,0,Occasional
14476.0,256,1,193.0,1,At-Risk/Dormant
14477.0,19,4,1309.6,0,Occasional
14479.0,253,2,316.25,1,At-Risk/Dormant
14480.0,10,1,279.05,0,Occasional
14481.0,164,2,636.51,1,At-Risk/Dormant
14482.0,17,6,2022.81,0,Occasional
14483.0,281,1,137.1,1,At-Risk/Dormant
14484.0,49,1,321.92,0,Occasional
14485.0,38,1,162.8,0,Occasional
14487.0,26,6,1165.48,0,Occasional
14488.0,67,1,1064.28,0,Occasional
14489.0,206,1,463.38,1,At-Risk/Dormant
14491.0,174,2,340.93,1,At-Risk/Dormant
14493.0,6,5,2383.2400000000002,0,Occasional
14494.0,25,1,139.56,0,Occasional
14495.0,50,2,123.8,0,Occasional
14496.0,311,2,538.8100000000001,1,At-Risk/Dormant
14497.0,308,1,475.37,1,At-Risk/Dormant
14498.0,42,5,1957.32,0,Occasional
14499.0,25,3,808.44,0,Occasional
14500.0,87,3,356.85,0,Occasional
14501.0,183,2,251.21,1,At-Risk/Dormant
14502.0,19,11,2429.83,0,Occasional
14503.0,2,6,3543.26,0,Occasional
14504.0,46,4,673.26,0,Occasional
14505.0,16,8,5859.43,0,Occasional
14506.0,16,5,1960.65,0,Occasional
14507.0,23,6,1367.88,0,Occasional
14508.0,21,2,268.05,0,Occasional
14511.0,10,5,1314.81,0,Occasional
14512.0,187,2,275.28,1,At-Risk/Dormant
14513.0,100,3,455.59000000000003,0,Occasional
14514.0,60,3,990.2,0,Occasional
14515.0,17,6,2076.89,0,Occasional
14517.0,32,2,330.45,0,Occasional
14518.0,63,1,174.37,0,Occasional
14520.0,1,2,270.6,0,Occasional
14522.0,23,4,974.54,0,Occasional
14523.0,107,1,241.09,0,Occasional
14524.0,31,9,1843.83,0,Occasional
14525.0,19,9,4215.9,0,Occasional
14527.0,2,55,8507.13,3,Loyal / Regular
14528.0,36,1,364.21999999999997,0,Occasional
14529.0,59,3,578.61,0,Occasional
14530.0,25,6,2862.11,0,Occasional
14532.0,235,4,932.85,1,At-Risk/Dormant
14533.0,24,7,1949.72,0,Occasional
14534.0,2,18,4397.3,3,Loyal / Regular
14535.0,59,3,2854.84,0,Occasional
14536.0,259,1,170.95,1,At-Risk/Dormant
14537.0,57,1,355.56,0,Occasional
14538.0,64,2,388.25,0,Occasional
14539.0,15,2,537.48,0,Occasional
14540.0,9,3,952.66,0,Occasional
14541.0,58,8,1453.35,0,Occasional
14542.0,185,1,103.25,1,At-Risk/Dormant
14543.0,28,16,3599.73,3,Loyal / Regular
14544.0,23,2,2004.3,0,Occasional
14546.0,4,5,2573.93,0,Occasional
14547.0,3,8,3974.75,0,Occasional
14548.0,150,2,652.8,1,At-Risk/Dormant
14549.0,310,1,289.24,1,At-Risk/Dormant
14550.0,10,2,757.37,0,Occasional
14551.0,17,2,186.23,0,Occasional
14552.0,151,1,164.22,1,At-Risk/Dormant
14553.0,18,5,859.27,0,Occasional
14554.0,9,4,2279.4900000000002,0,Occasional
14555.0,56,2,312.54,0,Occasional
14557.0,84,1,788.38,0,Occasional
14560.0,6,22,2237.77,3,Loyal / Regular
14561.0,75,3,1080.76,0,Occasional
14562.0,3,18,5006.77,3,Loyal / Regular
14565.0,95,4,3099.12,0,Occasional
14566.0,110,1,1432.0,0,Occasional
14567.0,56,2,1530.3600000000001,0,Occasional
14569.0,0,1,227.39,0,Occasional
14570.0,280,2,218.06,1,At-Risk/Dormant
14572.0,2,7,2804.54,0,Occasional
14573.0,179,9,1639.82,1,At-Risk/Dormant
14576.0,371,1,35.400000000000006,1,At-Risk/Dormant
14577.0,12,4,859.71,0,Occasional
14578.0,2,1,168.63,0,Occasional
14581.0,16,1,138.6,0,Occasional
14582.0,40,1,114.11,0,Occasional
14583.0,5,5,986.96,0,Occasional
14584.0,168,4,1033.06,1,At-Risk/Dormant
14585.0,49,1,157.05,0,Occasional
14586.0,276,1,237.36,1,At-Risk/Dormant
14587.0,18,9,1580.29,0,Occasional
14589.0,371,1,39.75,1,At-Risk/Dormant
14591.0,14,4,1320.21,0,Occasional
14592.0,34,3,557.94,0,Occasional
14593.0,21,3,617.15,0,Occasional
14594.0,6,2,363.33,0,Occasional
14595.0,19,6,1740.6,0,Occasional
14597.0,10,2,866.24,0,Occasional
14598.0,43,1,221.97,0,Occasional
14600.0,305,1,393.33000000000004,1,At-Risk/Dormant
14601.0,10,1,213.96,0,Occasional
14603.0,274,1,660.0,1,At-Risk/Dormant
14606.0,0,93,12076.15,3,Loyal / Regular
14607.0,15,14,16209.5,3,Loyal / Regular
14608.0,3,4,1785.15,0,Occasional
14609.0,71,4,601.56,0,Occasional
14616.0,242,3,406.08000000000004,1,At-Risk/Dormant
14618.0,8,3,553.44,0,Occasional
14619.0,245,1,394.44,1,At-Risk/Dormant
14620.0,205,2,412.78000000000003,1,At-Risk/Dormant
14621.0,0,5,1788.3600000000001,0,Occasional
14622.0,184,1,320.58000000000004,1,At-Risk/Dormant
14623.0,31,5,886.7,0,Occasional
14624.0,56,2,225.85,0,Occasional
14625.0,195,2,899.63,1,At-Risk/Dormant
14626.0,23,4,2791.27,0,Occasional
14628.0,90,2,671.96,0,Occasional
14629.0,3,2,955.26,0,Occasional
14631.0,50,3,1006.98,0,Occasional
14632.0,262,1,114.56,1,At-Risk/Dormant
14633.0,265,1,344.90000000000003,1,At-Risk/Dormant
14636.0,35,2,609.85,0,Occasional
14638.0,50,1,443.6,0,Occasional
14639.0,51,6,2984.49,0,Occasional
14640.0,23,6,2107.38,0,Occasional
14641.0,21,1,110.46,0,Occasional
14642.0,58,1,96.12,0,Occasional
14643.0,169,2,693.8100000000001,1,At-Risk/Dormant
14644.0,67,2,830.76,0,Occasional
14645.0,156,2,597.09,1,At-Risk/Dormant
14646.0,1,73,280206.02,2,High-Value/Champions
14647.0,200,1,236.04000000000002,1,At-Risk/Dormant
14649.0,4,4,1402.59,0,Occasional
14651.0,66,2,653.75,0,Occasional
14652.0,76,1,114.18,0,Occasional
14653.0,0,7,1926.65,0,Occasional
14655.0,7,4,1932.23,0,Occasional
14656.0,168,2,291.05,1,At-Risk/Dormant
14657.0,17,4,848.22,0,Occasional
14658.0,4,2,247.15,0,Occasional
14659.0,8,9,2529.93,0,Occasional
14660.0,86,2,285.74,0,Occasional
14661.0,26,1,107.95,0,Occasional
14662.0,28,4,741.37,0,Occasional
14664.0,19,2,636.24,0,Occasional
14665.0,60,5,1835.7,0,Occasional
14666.0,23,1,195.25,0,Occasional
14667.0,10,25,9175.04,3,Loyal / Regular
14669.0,241,3,1259.24,1,At-Risk/Dormant
14670.0,279,2,392.86,1,At-Risk/Dormant
14672.0,234,2,765.55,1,At-Risk/Dormant
14673.0,2,5,1736.4,0,Occasional
14675.0,15,1,596.36,0,Occasional
14676.0,30,6,2548.2400000000002,0,Occasional
14680.0,24,16,28754.11,3,Loyal / Regular
14681.0,70,3,498.95,0,Occasional
14682.0,187,2,52.0,1,At-Risk/Dormant
14684.0,25,5,1201.51,0,Occasional
14687.0,106,1,628.38,0,Occasional
14688.0,7,21,5579.1,3,Loyal / Regular
14689.0,208,1,112.8,1,At-Risk/Dormant
14690.0,43,2,355.05,0,Occasional
14691.0,30,5,2114.33,0,Occasional
14692.0,136,4,591.55,0,Occasional
14693.0,264,1,172.9,1,At-Risk/Dormant
14696.0,3,7,2078.95,0,Occasional
14697.0,217,2,188.60999999999999,1,At-Risk/Dormant
14698.0,1,5,1217.27,0,Occasional
14699.0,213,1,109.13000000000001,1,At-Risk/Dormant
14700.0,31,3,2195.1,0,Occasional
14701.0,10,9,2526.09,0,Occasional
14702.0,0,17,3251.79,3,Loyal / Regular
14703.0,14,1,318.17,0,Occasional
14704.0,10,9,1493.96,0,Occasional
14705.0,198,1,179.0,1,At-Risk/Dormant
14708.0,2,3,1126.37,0,Occasional
14709.0,14,13,4921.04,0,Occasional
14710.0,13,4,599.48,0,Occasional
14711.0,9,11,2839.62,0,Occasional
14712.0,28,3,917.07,0,Occasional
14713.0,8,11,2662.2,0,Occasional
14714.0,23,1,160.19,0,Occasional
14715.0,24,4,867.38,0,Occasional
14716.0,42,2,307.51,0,Occasional
14719.0,1,5,1581.84,0,Occasional
14720.0,5,3,663.81,0,Occasional
14722.0,146,1,180.42000000000002,1,At-Risk/Dormant
14723.0,9,6,1122.3600000000001,0,Occasional
14725.0,24,1,655.58,0,Occasional
14727.0,273,1,268.58,1,At-Risk/Dormant
14729.0,373,1,313.49,1,At-Risk/Dormant
14730.0,0,8,1897.57,0,Occasional
14731.0,46,3,380.02,0,Occasional
14732.0,7,8,2702.4900000000002,0,Occasional
14733.0,15,12,9585.91,3,Loyal / Regular
14735.0,3,32,6065.69,3,Loyal / Regular
14737.0,3,3,1164.55,0,Occasional
14738.0,42,7,1314.45,0,Occasional
14739.0,3,7,3902.28,0,Occasional
14740.0,196,3,1448.21,1,At-Risk/Dormant
14741.0,11,6,1400.34,0,Occasional
14744.0,15,7,1099.98,0,Occasional
14745.0,112,5,1220.26,0,Occasional
14747.0,248,1,328.2,1,At-Risk/Dormant
14748.0,28,5,1415.75,0,Occasional
14752.0,43,1,389.64,0,Occasional
14753.0,86,1,563.15,0,Occasional
14754.0,44,2,638.05,0,Occasional
14755.0,9,11,5010.28,0,Occasional
14756.0,14,1,738.96,0,Occasional
14757.0,74,1,420.5,0,Occasional
14758.0,144,4,1484.06,0,Occasional
14759.0,4,3,1625.97,0,Occasional
14760.0,296,1,89.2,1,At-Risk/Dormant
14761.0,58,2,255.9,0,Occasional
14762.0,263,1,300.52,1,At-Risk/Dormant
14764.0,46,1,278.3,0,Occasional
14765.0,28,3,254.11,0,Occasional
14766.0,7,6,2473.37,0,Occasional
14768.0,16,2,192.60000000000002,0,Occasional
14769.0,2,8,10416.98,0,Occasional
14770.0,231,2,876.42,1,At-Risk/Dormant
14772.0,111,1,139.26,0,Occasional
14775.0,57,3,1011.9,0,Occasional
14776.0,50,11,2538.3,0,Occasional
14778.0,126,2,730.86,0,Occasional
14779.0,280,3,386.15,1,At-Risk/Dormant
14780.0,54,2,447.68,0,Occasional
14782.0,319,1,200.10000000000002,1,At-Risk/Dormant
14784.0,25,2,289.99,0,Occasional
14785.0,9,2,77.4,0,Occasional
14788.0,6,2,679.4399999999999,0,Occasional
14789.0,28,1,197.64,0,Occasional
14790.0,16,4,745.06,0,Occasional
14792.0,63,1,6.2,0,Occasional
14793.0,20,1,228.99,0,Occasional
14794.0,2,7,1319.91,0,Occasional
14795.0,165,1,131.45000000000002,1,At-Risk/Dormant
14796.0,0,17,7975.49,3,Loyal / Regular
14798.0,52,3,173.74,0,Occasional
14799.0,50,1,157.7,0,Occasional
14800.0,47,12,4331.79,0,Occasional
14801.0,60,1,189.34,0,Occasional
14803.0,161,3,845.55,1,At-Risk/Dormant
14804.0,8,1,353.27,0,Occasional
14805.0,14,4,546.4,0,Occasional
14806.0,74,1,193.39000000000001,0,Occasional
14808.0,39,8,2718.6,0,Occasional
14810.0,40,11,2085.33,0,Occasional
14813.0,369,2,152.88,1,At-Risk/Dormant
14815.0,36,2,778.5,0,Occasional
14816.0,196,1,271.85,1,At-Risk/Dormant
14817.0,199,2,1110.34,1,At-Risk/Dormant
14818.0,73,3,657.8,0,Occasional
14819.0,63,2,272.07,0,Occasional
14820.0,20,4,507.29,0,Occasional
14821.0,366,1,48.800000000000004,1,At-Risk/Dormant
14823.0,179,3,321.43,1,At-Risk/Dormant
14824.0,9,4,1127.71,0,Occasional
14825.0,3,12,2221.01,0,Occasional
14828.0,196,3,2139.76,1,At-Risk/Dormant
14829.0,28,4,697.55,0,Occasional
14830.0,52,1,188.88,0,Occasional
14834.0,17,6,1720.3,0,Occasional
14836.0,9,3,102.44999999999999,0,Occasional
14837.0,89,4,1649.5,0,Occasional
14840.0,267,1,62.85,1,At-Risk/Dormant
14841.0,52,6,3295.76,0,Occasional
14842.0,43,4,2824.69,0,Occasional
14844.0,63,4,3189.81,0,Occasional
14847.0,148,1,309.4,1,At-Risk/Dormant
14849.0,21,25,7930.54,3,Loyal / Regular
14850.0,311,1,325.75,1,At-Risk/Dormant
14851.0,22,2,511.35,0,Occasional
14852.0,57,6,2836.69,0,Occasional
14853.0,23,2,475.8,0,Occasional
14854.0,77,7,2740.03,0,Occasional
14855.0,118,2,645.65,0,Occasional
14856.0,35,3,1290.53,0,Occasional
14857.0,59,2,1173.12,0,Occasional
14859.0,12,4,1353.74,0,Occasional
14860.0,18,1,170.32,0,Occasional
14861.0,51,1,125.79,0,Occasional
14862.0,25,2,841.1999999999999,0,Occasional
14863.0,28,1,266.76,0,Occasional
14865.0,6,2,52.2,0,Occasional
14866.0,10,12,14389.9,3,Loyal / Regular
14867.0,185,3,710.28,1,At-Risk/Dormant
14868.0,2,8,2953.59,0,Occasional
14869.0,8,2,721.45,0,Occasional
14870.0,261,1,327.25,1,At-Risk/Dormant
14871.0,2,4,501.28000000000003,0,Occasional
14873.0,209,1,519.68,1,At-Risk/Dormant
14875.0,107,2,1465.3200000000002,0,Occasional
14878.0,12,9,1476.09,0,Occasional
14880.0,76,3,690.59,0,Occasional
14881.0,19,1,255.4,0,Occasional
14882.0,26,2,589.7,0,Occasional
14883.0,18,6,761.59,0,Occasional
